Transportista,Patente,Date,bajo,medio,alto,distance,raev,dev
Coseducam,TCSV81,2024-10-22,6.2,8.2,10.3,524.9075848991737,9.050503703305653,5.834945038956963
Coseducam,SXCF12,2024-10-22,6.2,8.2,10.3,367.9206638411235,11.101629700712726,7.498931171744361
Coseducam,SWKV91,2024-10-22,6.2,8.2,10.3,225.09278295595902,2.112465490959746,1.3883167386439927
Coseducam,TJYV60,2024-10-22,6.2,8.2,10.3,512.2922604275238,15.002254626926035,9.336372220118518
Coseducam,SXSW79,2024-10-22,6.2,8.2,10.3,240.4083927510252,9.914253995072402,5.905143634813683
Coseducam,SRGS63,2024-10-22,6.2,8.2,10.3,294.85805248976374,1.1301573585951077,0.7906211694658998
Coseducam,RPCJ35,2024-10-22,6.2,8.2,10.3,525.4712071460746,18.360580143004697,11.88061858744372
Coseducam,TFFK63,2024-10-22,6.2,8.2,10.3,528.0195038367067,8.373106403367593,5.431696436775738
Coseducam,SKTK71,2024-10-22,6.2,8.2,10.3,338.5028406005921,6.7975929204287295,4.85225665158934
Coseducam,SDSW47,2024-10-22,6.2,8.2,10.3,207.31576066149026,0.7044726559502725,0.5335795018750846
Coseducam,TCGW75,2024-10-22,6.2,8.2,10.3,535.7742356223373,0.9031238302288734,0.5705500516478708
Vía Carrión,RFZV30,2024-10-22,6.2,8.2,10.3,566.2362097917313,5.593671295862058,3.4956165536531767
Coseducam,TBGK53,2024-10-22,6.2,8.2,10.3,706.5989302932855,19.27281596390362,11.932115784536116
Coseducam,TBLK38,2024-10-22,6.2,8.2,10.3,265.67210472717505,4.316467705945605,2.775971446442896
Coseducam,SKPK78,2024-10-22,6.2,8.2,10.3,465.4401258776956,14.8619114352879,9.102585049531859
Coseducam,TBYZ89,2024-10-22,6.2,8.2,10.3,581.2071661670801,30.139292386930705,19.241226176283444
Coseducam,SHXC68,2024-10-22,6.2,8.2,10.3,434.596227538284,5.171361730600101,3.80625997833366
Coseducam,TFPD16,2024-10-22,6.2,8.2,10.3,201.9296656021336,2.877493287901064,2.022950519873657
Vía Carrión,RLWB14,2024-10-22,6.2,8.2,10.3,711.0565472075576,12.47729976654208,8.210051586252634
Vía Carrión,SLHS92,2024-10-22,6.2,8.2,10.3,676.1271907202823,7.051165921767625,4.826684222902776
Coseducam,TJZC77,2024-10-22,6.2,8.2,10.3,527.8634268467559,9.233632223564989,5.737973754029063
Coseducam,SKPK71,2024-10-22,6.2,8.2,10.3,121.5048359010934,0.37736734123147203,0.24514573971983386
Coseducam,TBRC90,2024-10-22,6.2,8.2,10.3,282.92451782611425,8.37517541185378,5.011544187284468
Coseducam,TFPB74,2024-10-22,6.2,8.2,10.3,159.88551795193032,2.5379283400568764,1.744220485951247
Coseducam,TBYZ88,2024-10-22,6.2,8.2,10.3,447.89989188527716,10.728271218215383,6.850344257742824
Vía Carrión,SKPJ27,2024-10-22,6.2,8.2,10.3,269.50098527170786,1.7363330225043747,1.2316663792218234
Coseducam,SHXC81,2024-10-22,6.2,8.2,10.3,529.7026407345871,13.115646434519405,9.0424124818358
Coseducam,TBRS43,2024-10-22,6.2,8.2,10.3,519.7947114017398,15.468286780407093,9.335067572135744
Coseducam,SJFS43,2024-10-22,6.2,8.2,10.3,135.6515228236139,4.184754994258003,2.9372683723967667
Coseducam,TBRS46,2024-10-22,6.2,8.2,10.3,450.3882656685295,7.597631657522501,4.541458522942444
Coseducam,TFHH29,2024-10-22,6.2,8.2,10.3,73.90460353235352,0.0,0.0
Coseducam,SHXC82,2024-10-22,6.2,8.2,10.3,505.7446208954984,12.259564596240615,7.545600348889209
Vía Carrión,SXCG35,2024-10-22,6.2,8.2,10.3,668.6070277969103,4.907618123091765,3.5092710325386887
Coseducam,TFYH20,2024-10-22,6.2,8.2,10.3,524.5127968860072,15.362291570972266,10.10269906272482
Coseducam,TBGK52,2024-10-22,6.2,8.2,10.3,530.4062709842998,22.462434020686846,14.606205322753091
Vía Carrión,PJJT97,2024-10-22,6.2,8.2,10.3,517.2115683408766,9.361863549564433,6.2280344987224
Coseducam,TJPH86,2024-10-22,6.2,8.2,10.3,531.1169682297747,13.217016898429206,8.494203517253213
Coseducam,TDCV29,2024-10-22,6.2,8.2,10.3,240.61371911404672,8.825964615963471,5.489297213616245
Vía Carrión,TFYJ45,2024-10-22,6.2,8.2,10.3,580.5668375142955,2.9448087880928497,2.082335277639884
Coseducam,SZBK92,2024-10-22,6.2,8.2,10.3,161.11904192507146,3.05352608024298,2.239561536460409
Coseducam,RPCJ37,2024-10-22,6.2,8.2,10.3,77.97138193265566,0.09722940635395733,0.08241954241111114
Coseducam,TJZC78,2024-10-22,6.2,8.2,10.3,488.1458380864583,12.686506215427274,7.752911852170103
Coseducam,SZXB12,2024-10-22,6.2,8.2,10.3,253.05211564744442,8.170117939050346,5.667000679247887
Coseducam,TJCC40,2024-10-22,6.2,8.2,10.3,523.5477066797412,15.201804342824108,9.59341340451562
Coseducam,SRTG68,2024-10-22,6.2,8.2,10.3,352.9881029114521,8.43279715037805,5.187825533880328
Coseducam,TCLY66,2024-10-22,6.2,8.2,10.3,401.68952112902605,12.961703500154725,8.335871194345911
Coseducam,SRGS64,2024-10-22,6.2,8.2,10.3,374.31752690847526,12.080721790923246,7.693662577210915
Coseducam,TBGK50,2024-10-22,6.2,8.2,10.3,375.2534284244953,11.228882893545732,6.6332067891408535
Coseducam,TJCC39,2024-10-22,6.2,8.2,10.3,522.3281089956538,23.93243448593552,14.51346257244647
Vía Carrión,TFYJ44,2024-10-22,6.2,8.2,10.3,557.3174096246572,14.16654120073984,8.486658451050689
Vía Carrión,SLHS90,2024-10-22,6.2,8.2,10.3,539.0508594811705,15.479403058210599,10.0212958507431
Vía Carrión,LXXL85,2024-10-22,6.2,8.2,10.3,608.0343253104481,7.127127009395728,4.445354333062002
Coseducam,TFYH22,2024-10-22,6.2,8.2,10.3,373.98236812601965,8.001823894226634,4.85937580643576
Coseducam,SLXY12,2024-10-22,6.2,8.2,10.3,127.4445153975772,1.6009506052859677,1.1699364498614957
Coseducam,TCLY63,2024-10-22,6.2,8.2,10.3,270.77121786570166,3.140310456904566,2.031945493996015
Coseducam,SCRW86,2024-10-22,6.2,8.2,10.3,503.8638160802314,12.927142376229696,7.5496416628454
Coseducam,TBGK51,2024-10-22,6.2,8.2,10.3,517.3816010737097,8.448865827217759,5.401619934998274
Coseducam,SKTL81,2024-10-22,6.2,8.2,10.3,396.0384777263409,6.559066418991287,4.848159295852456
Coseducam,TCGX23,2024-10-22,6.2,8.2,10.3,469.8293786320212,20.288827176792537,12.308814989823803
Coseducam,TJSZ85,2024-10-22,6.2,8.2,10.3,243.98510977337142,3.4210683977392504,2.097980091195135
Coseducam,TBLK38,2024-10-21,6.2,8.2,10.3,416.33097115772483,5.0482511021599485,3.356720835345857
Coseducam,RPCJ37,2024-10-21,6.2,8.2,10.3,450.54096941307677,5.965916285981481,3.5922903671814232
Coseducam,TBGK50,2024-10-21,6.2,8.2,10.3,397.37423898168953,18.67885785732118,12.262934545416016
Coseducam,TBGK51,2024-10-21,6.2,8.2,10.3,267.8231827439256,6.518492069325273,4.363870622824047
Vía Carrión,TFYJ45,2024-10-21,6.2,8.2,10.3,474.10076161631287,2.5342792334634083,1.7904974604264712
Coseducam,TBRC90,2024-10-21,6.2,8.2,10.3,501.4489426740772,12.085120073337569,7.4109871760811235
Coseducam,TBGK53,2024-10-21,6.2,8.2,10.3,513.0163378736419,17.275434433599816,10.873320553308847
Coseducam,TBGK52,2024-10-21,6.2,8.2,10.3,316.918123573948,11.903345605308989,7.4530667571005145
Coseducam,SZXB12,2024-10-21,6.2,8.2,10.3,1.7191551411829442,0.0,0.0
Coseducam,TBRS43,2024-10-21,6.2,8.2,10.3,477.35569417154863,16.651483288845604,10.724224246433737
Vía Carrión,TLZL35,2024-10-21,6.2,8.2,10.3,585.4896646459631,7.758007103178514,5.664230939135134
Coseducam,TJYV60,2024-10-21,6.2,8.2,10.3,526.7718002131621,16.72871932870623,10.323702670206073
Coseducam,SWKV91,2024-10-21,6.2,8.2,10.3,396.4005941525746,8.39430644653827,5.3245766854498635
Coseducam,RPCJ35,2024-10-21,6.2,8.2,10.3,270.4630358690131,10.833390628342476,7.1396926651225145
Coseducam,TBRS46,2024-10-21,6.2,8.2,10.3,335.72224089122363,4.782476789823318,2.9137585537459314
Coseducam,TFFK63,2024-10-21,6.2,8.2,10.3,284.58378731098264,5.6331128194319176,3.809620210328254
Vía Carrión,RFZV30,2024-10-21,6.2,8.2,10.3,576.6925195155367,6.688928458320223,4.138033818578512
Coseducam,TFHH29,2024-10-21,6.2,8.2,10.3,444.5283365526348,5.526181375158247,3.387729389543752
Coseducam,TFPB74,2024-10-21,6.2,8.2,10.3,576.9345396822398,18.31412808704814,10.989502002681627
Coseducam,SRTG68,2024-10-21,6.2,8.2,10.3,435.13523748400735,12.27770822407181,8.04548752339886
Vía Carrión,PJJT97,2024-10-21,6.2,8.2,10.3,558.4777770071897,9.061793821960523,6.382693465527513
Coseducam,SHXC82,2024-10-21,6.2,8.2,10.3,503.89230323521036,10.526295177031168,6.502021758031954
Coseducam,TFPD16,2024-10-21,6.2,8.2,10.3,501.1494379898815,11.70426227692398,7.25983508850251
Coseducam,SRGS64,2024-10-21,6.2,8.2,10.3,332.794061563288,3.8690998630115447,3.0071935762566806
Coseducam,TFYH20,2024-10-21,6.2,8.2,10.3,274.87238445932223,7.09351310736977,4.534481850472784
Vía Carrión,LXXL85,2024-10-21,6.2,8.2,10.3,439.79183129933716,2.12055903206248,1.3774028195605856
Coseducam,SJFS43,2024-10-21,6.2,8.2,10.3,391.1384530665212,11.362237479271181,7.249709285904603
Coseducam,TFYH22,2024-10-21,6.2,8.2,10.3,351.6872505915502,0.6548148551091589,0.5415490220052176
Coseducam,SRGS63,2024-10-21,6.2,8.2,10.3,273.2499067864403,5.62609921571283,3.7662110648498137
Coseducam,TJCC39,2024-10-21,6.2,8.2,10.3,530.0911508405173,31.32876159462349,19.626570752170203
Coseducam,SJFS45,2024-10-21,6.2,8.2,10.3,161.90506704716267,4.004210284250924,2.3995499422095103
Coseducam,TJCC40,2024-10-21,6.2,8.2,10.3,260.8921297381599,5.654836576718452,3.225272461820332
Coseducam,SLXY12,2024-10-21,6.2,8.2,10.3,392.4373746667698,22.37567148570961,12.400919358457555
Coseducam,TJPH86,2024-10-21,6.2,8.2,10.3,523.0663404960542,9.595754923946062,6.158703991876168
Coseducam,SKTL81,2024-10-21,6.2,8.2,10.3,311.88574892507665,9.516303666468401,6.146942402223557
Coseducam,TJZC78,2024-10-21,6.2,8.2,10.3,356.1541939328926,11.747318172422382,7.638005659582957
Coseducam,SKPK71,2024-10-21,6.2,8.2,10.3,400.47375510826106,13.094935031870135,8.048064089397334
Coseducam,TJPH87,2024-10-21,6.2,8.2,10.3,523.928849275031,13.79837071285368,8.696408868466209
Coseducam,SKTK71,2024-10-21,6.2,8.2,10.3,398.95311308890393,10.82370038185488,8.539651326375523
Coseducam,TJPJ24,2024-10-21,6.2,8.2,10.3,512.2151113661074,9.328379414630675,6.405974484486878
Coseducam,TJZC77,2024-10-21,6.2,8.2,10.3,277.1362053997326,4.160765487732904,2.6566085946666567
Coseducam,TJRF23,2024-10-21,6.2,8.2,10.3,247.55822623758306,4.845863965229296,3.228203434341716
Coseducam,TJSZ85,2024-10-21,6.2,8.2,10.3,283.6932344836956,3.7604219885216783,2.40385641949125
Coseducam,SKPK78,2024-10-21,6.2,8.2,10.3,290.6695879562298,13.629456327130349,9.417864899579312
Coseducam,SSBV31,2024-10-21,6.2,8.2,10.3,305.1814372258048,32.911351072852966,22.37102194375897
Coseducam,SHXC81,2024-10-21,6.2,8.2,10.3,4.288736850682868,0.0,0.0
Coseducam,TFDS53,2024-10-21,6.2,8.2,10.3,377.75190017000983,8.288117107670995,5.230549506508711
Coseducam,TCLY66,2024-10-21,6.2,8.2,10.3,458.33176381145415,9.621175094574161,6.663252037185654
Coseducam,SZBK92,2024-10-21,6.2,8.2,10.3,465.3613412121608,16.579388723552338,9.840975303158467
Coseducam,TBYZ88,2024-10-21,6.2,8.2,10.3,524.0738521182586,7.091453019431878,4.784420687078909
Coseducam,SYLR61,2024-10-21,6.2,8.2,10.3,372.06336773266054,8.240000164780621,6.102952683763026
Vía Carrión,TFYJ44,2024-10-21,6.2,8.2,10.3,494.7485258417851,5.8256144781713095,3.666734399513833
Coseducam,TBYZ89,2024-10-21,6.2,8.2,10.3,503.0786292925347,27.631175060531028,16.910861271409182
Coseducam,TCGW75,2024-10-21,6.2,8.2,10.3,172.61929875552653,0.10679864113227926,0.08080174038922852
Coseducam,SYLR60,2024-10-21,6.2,8.2,10.3,518.3079671697046,25.809911772216946,16.76264571780887
Vía Carrión,SXCG35,2024-10-21,6.2,8.2,10.3,530.57449541336,7.6020633222372815,5.072376423509338
Coseducam,TCGX23,2024-10-21,6.2,8.2,10.3,415.85186285589583,24.337431622782034,15.755029837924335
Coseducam,SXSW79,2024-10-21,6.2,8.2,10.3,294.4056357914479,9.001650883791633,5.6752372001812486
Coseducam,SCRW86,2024-10-21,6.2,8.2,10.3,516.385882332928,18.37288357602533,11.420551814262788
Coseducam,TCLY63,2024-10-21,6.2,8.2,10.3,523.8285403985558,7.56210326377499,4.920579668399599
Coseducam,SXSW78,2024-10-21,6.2,8.2,10.3,249.56688609214908,5.191000793434782,3.2130877209310813
Vía Carrión,SLHS92,2024-10-21,6.2,8.2,10.3,383.9239915019478,3.8419677440562277,2.4638563470947834
Coseducam,PLPF60,2024-10-21,6.2,8.2,10.3,442.72289305134217,9.020607628358757,5.664682135991106
Coseducam,SXSW22,2024-10-21,6.2,8.2,10.3,496.29118827930085,19.70278845855821,12.54313083360103
Coseducam,SDSW47,2024-10-21,6.2,8.2,10.3,88.45522747072685,4.956329189944505,2.9546466103108195
Coseducam,TCLZ14,2024-10-21,6.2,8.2,10.3,525.3279828012758,15.884802953972645,12.257659948353837
Coseducam,SXCF12,2024-10-21,6.2,8.2,10.3,522.5609912375972,15.142526446371448,10.01676074106748
Vía Carrión,SLHS90,2024-10-21,6.2,8.2,10.3,603.2007569487104,14.492389919755798,8.946052363075713
Coseducam,TCSW39,2024-10-21,6.2,8.2,10.3,440.6190534513207,8.196560999562049,5.590145898109883
Coseducam,SWSW95,2024-10-21,6.2,8.2,10.3,266.62120432264675,6.495911550851886,3.9150409403263233
Coseducam,SHXC68,2024-10-21,6.2,8.2,10.3,278.41263771713113,2.3875243054465507,1.481679972223917
Coseducam,TCYZ29,2024-10-21,6.2,8.2,10.3,524.580478185686,11.012372505554085,7.445739108283199
Coseducam,TDCV27,2024-10-21,6.2,8.2,10.3,526.6844906825552,13.04982878955138,7.726948154728713
Coseducam,SWKT42,2024-10-21,6.2,8.2,10.3,506.30982867839134,7.189198084441763,4.432641380444348
Vía Carrión,RLWB14,2024-10-21,6.2,8.2,10.3,382.77210205917737,2.3148757509057822,1.59528903034004
Coseducam,TDCV29,2024-10-21,6.2,8.2,10.3,503.7696005867977,8.843241199523641,5.229354456318882
Coseducam,RLWB42,2024-10-21,6.2,8.2,10.3,524.5849303966635,14.374137427017686,9.14498388563957
Coseducam,SSBV31,2024-10-20,6.2,8.2,10.3,283.3569832976765,14.2007098716203,9.612156360756428
Coseducam,SKPK78,2024-10-20,6.2,8.2,10.3,273.54182017485266,6.394930059901136,4.393787271229467
Coseducam,SWKT42,2024-10-20,6.2,8.2,10.3,289.2303399084514,3.3647645399977795,2.326715536027826
Coseducam,TJPH86,2024-10-20,6.2,8.2,10.3,280.629280578551,6.539492774505378,4.387829418591338
Coseducam,SKPK71,2024-10-20,6.2,8.2,10.3,443.5422452033831,12.085208479258535,7.228932539826977
Vía Carrión,SLHS90,2024-10-20,6.2,8.2,10.3,707.4484069309782,11.672407293295413,7.427215237789878
Vía Carrión,TLZL35,2024-10-20,6.2,8.2,10.3,619.2396742114657,7.282958774001679,5.0815553583687
Vía Carrión,SLHS92,2024-10-20,6.2,8.2,10.3,537.3017632891712,34.448940517009156,24.70577520761823
Coseducam,TBGK51,2024-10-20,6.2,8.2,10.3,10.138929362992997,0.0,0.0
Coseducam,TBGK53,2024-10-20,6.2,8.2,10.3,75.38982275208436,6.425494073145488,3.7830346652321687
Coseducam,TFYH22,2024-10-20,6.2,8.2,10.3,340.8097815928652,3.8003685934524034,2.38555395560514
Coseducam,SLXY12,2024-10-20,6.2,8.2,10.3,526.7127433471621,17.496171727246054,10.22318945269894
Coseducam,RPCJ37,2024-10-20,6.2,8.2,10.3,522.4069843499991,10.82750525824214,6.61526494579893
Vía Carrión,RFZV30,2024-10-20,6.2,8.2,10.3,693.1989961090794,28.56333077652441,16.693954150667484
Coseducam,TJPH87,2024-10-20,6.2,8.2,10.3,521.9169085369464,13.576534982150841,8.087341684338536
Coseducam,SYLR61,2024-10-20,6.2,8.2,10.3,522.2168043711814,12.398661011374806,8.651431348804719
Coseducam,TJRF23,2024-10-20,6.2,8.2,10.3,302.55320317328955,9.024745555931032,5.375902996400408
Coseducam,TFPD16,2024-10-20,6.2,8.2,10.3,359.00991174763345,8.819703573261139,5.559779967987291
Coseducam,SRGS64,2024-10-20,6.2,8.2,10.3,345.0028532532039,11.09669766332202,6.754971467457511
Coseducam,TCLZ14,2024-10-20,6.2,8.2,10.3,249.2112005570767,3.774436189222436,2.6283251182332408
Coseducam,TCLY66,2024-10-20,6.2,8.2,10.3,482.59627219879957,6.944896390733343,4.600480197724531
Coseducam,SXSW78,2024-10-20,6.2,8.2,10.3,4.426083154830546,0.0,0.0
Coseducam,TJSZ85,2024-10-20,6.2,8.2,10.3,525.9901066860467,6.9353587349835015,4.545689108131743
Coseducam,SYLR60,2024-10-20,6.2,8.2,10.3,518.9268784603959,29.911848369116807,18.53336223480475
Coseducam,SKTK71,2024-10-20,6.2,8.2,10.3,55.502246336501244,0.7737838845966686,0.5367614704702808
Coseducam,SHXC68,2024-10-20,6.2,8.2,10.3,526.5609294163336,10.547366435753013,7.364050184717794
Coseducam,SWKV91,2024-10-20,6.2,8.2,10.3,483.01961106402536,9.875264088076744,6.565444688838233
Coseducam,SHXC82,2024-10-20,6.2,8.2,10.3,516.3542965545279,15.021657847535947,9.061895589099644
Coseducam,SXSW79,2024-10-20,6.2,8.2,10.3,306.25933810390734,17.04658457980762,10.064860065320662
Coseducam,RPCJ35,2024-10-20,6.2,8.2,10.3,252.8061692775356,10.47693932630585,6.28238339719009
Coseducam,TBRC90,2024-10-20,6.2,8.2,10.3,501.56748919422967,12.6415930696402,7.661339402189123
Coseducam,TCSV81,2024-10-20,6.2,8.2,10.3,518.9239529351855,13.564487276412894,8.655855461904682
Vía Carrión,LXXL85,2024-10-20,6.2,8.2,10.3,518.3274957188933,2.833719077149241,1.889896608226517
Coseducam,TCSW39,2024-10-20,6.2,8.2,10.3,517.3185792760218,6.9319219253482105,4.73200892736434
